msa_code,msa_title,year,strategic_sector,sector_employment,msa_total_employment,strategic_employment_share
C3974,"Reading, PA MSA",2024,Pharmaceuticals,3204.0,347384.0,0.009223222716072128
C1374,"Billings, MT MSA",2024,Pharmaceuticals,182.0,187602.0,9.701389110990287E-4
C2422,"Grand Forks, ND-MN MSA",2024,Energy,677.0,105480.0,0.006418278346605992
C1974,"Denver-Aurora-Centennial, CO MSA",2024,Semiconductors,15351.0,3215993.0,0.004773331285236006
C4793,"Waterbury-Shelton, CT MSA",2024,Pharmaceuticals,607.0,320222.0,0.0018955599552810238
C3374,"Monroe, LA MSA",2024,Semiconductors,0.0,174565.0,0.0
C2290,"Fort Smith, AR-OK MSA",2024,Pharmaceuticals,134.0,192872.0,6.947612924633954E-4
C1910,"Dallas-Fort Worth-Arlington, TX MSA",2024,Pharmaceuticals,60904.0,7942471.0,0.007668142571751285
C1974,"Denver-Aurora-Centennial, CO MSA",2024,Energy,34633.0,3215993.0,0.010768991101659737
C1110,"Amarillo, TX MSA",2024,Energy,2451.0,246049.0,0.009961430446780925
C3642,"Oklahoma City, OK MSA",2024,Semiconductors,2236.0,1336517.0,0.001673005281638767
C2486,"Greenville-Anderson-Greer, SC MSA",2024,Pharmaceuticals,17882.0,848609.0,0.02107213098140604
C3626,"Ogden, UT MSA",2024,Energy,6749.0,539679.0,0.012505582021905614
C1630,"Cedar Rapids, IA MSA",2024,Energy,1474.0,276478.0,0.005331346436244475
C4014,"Riverside-San Bernardino-Ontario, CA MSA",2024,Pharmaceuticals,17551.0,3372681.0,0.0052038719345233065
C4606,"Tucson, AZ MSA",2024,Energy,2495.0,772624.0,0.0032292551098593884
C1782,"Colorado Springs, CO MSA",2024,Pharmaceuticals,872.0,635913.0,0.0013712567599655928
C4470,"Stockton-Lodi, CA MSA",2024,Energy,5301.0,575656.0,0.009208624595244382
C3482,"Myrtle Beach-Conway-North Myrtle Beach, SC MSA",2024,Semiconductors,484.0,288978.0,0.00167486798302985
C2150,"Erie, PA MSA",2024,Semiconductors,2704.0,239103.0,0.011308933806769467
C2888,"Kiryas Joel-Poughkeepsie-Newburgh, NY MSA",2024,Pharmaceuticals,1651.0,536842.0,0.0030753927598809335
C3915,"Prescott Valley-Prescott, AZ MSA",2024,Energy,798.0,143080.0,0.005577299412915852
C1982,"Detroit-Warren-Dearborn, MI MSA",2024,Pharmaceuticals,22214.0,3828620.0,0.005802090570492763
C4406,"Spokane-Spokane Valley, WA MSA",2024,Pharmaceuticals,11.0,509346.0,2.1596321557448177E-5
C2134,"El Paso, TX MSA",2024,Semiconductors,1235.0,670380.0,0.0018422387302723829
C3654,"Omaha, NE-IA MSA",2024,Energy,11710.0,980950.0,0.011937407615067027
C1090,"Allentown-Bethlehem-Easton, PA-NJ MSA",2024,Semiconductors,3038.0,742928.0,0.004089225335429544
C3930,"Providence-Warwick, RI-MA MSA",2024,Pharmaceuticals,7111.0,1417829.0,0.005015414411752052
C3886,"Portland-South Portland, ME MSA",2024,Semiconductors,4086.0,578004.0,0.007069155230759649
C2506,"Gulfport-Biloxi, MS MSA",2024,Semiconductors,190.0,319033.0,5.95549676679215E-4
C3746,"Panama City-Panama City Beach, FL MSA",2024,Pharmaceuticals,0.0,177724.0,0.0
C2586,"Hickory-Lenoir-Morganton, NC MSA",2024,Pharmaceuticals,1982.0,305915.0,0.006478923884085448
C1446,"Boston-Cambridge-Newton, MA-NH MSA",2024,Energy,23718.0,5416930.0,0.004378494830097491
C3710,"Oxnard-Thousand Oaks-Ventura, CA MSA",2024,Semiconductors,18817.0,672545.0,0.027978796957824383
C1686,"Chattanooga, TN-GA MSA",2024,Energy,8461.0,537852.0,0.0157310933119148
C3278,"Medford, OR MSA",2024,Energy,825.0,182369.0,0.0045237951625550395
C4594,"Trenton-Princeton, NJ MSA",2024,Pharmaceuticals,15499.0,528309.0,0.029336997855421734
C3154,"Madison, WI MSA",2024,Semiconductors,6155.0,814886.0,0.0075532037610168785
C3278,"Medford, OR MSA",2024,Semiconductors,674.0,182369.0,0.003695803563105572
C4254,"Scranton--Wilkes-Barre, PA MSA",2024,Energy,3193.0,505435.0,0.006317330616201886
C4390,"Spartanburg, SC MSA",2024,Semiconductors,207.0,325816.0,6.353279151422889E-4
C3982,"Redding, CA MSA",2024,Pharmaceuticals,63.0,140180.0,4.494221714937937E-4
C4170,"San Antonio-New Braunfels, TX MSA",2024,Semiconductors,6450.0,2232761.0,0.0028888000103907225
C3282,"Memphis, TN-MS-AR MSA",2024,Energy,12547.0,1231524.0,0.010188189592732258
C1018,"Abilene, TX MSA",2024,Energy,2279.0,148563.0,0.015340293343564683
C3734,"Palm Bay-Melbourne-Titusville, FL MSA",2024,Pharmaceuticals,786.0,484248.0,0.001623135253010854
C3078,"Little Rock-North Little Rock-Conway, AR MSA",2024,Energy,10582.0,711763.0,0.014867308359664664
C1058,"Albany-Schenectady-Troy, NY MSA",2024,Semiconductors,3638.0,899104.0,0.00404625048937609
C3734,"Palm Bay-Melbourne-Titusville, FL MSA",2024,Semiconductors,51642.0,484248.0,0.10664370322644595
C2962,"Lansing-East Lansing, MI MSA",2024,Energy,32.0,437229.0,7.31881920000732E-5
C2050,"Durham-Chapel Hill, NC MSA",2024,Semiconductors,31153.0,686015.0,0.04541154347936999
C3346,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2024,Pharmaceuticals,22747.0,3866182.0,0.0058835823041957155
C3626,"Ogden, UT MSA",2024,Semiconductors,1021.0,539679.0,0.00189186534958744
C2150,"Erie, PA MSA",2024,Energy,737.0,239103.0,0.0030823536300255538
C2974,"Las Cruces, NM MSA",2024,Energy,2133.0,158818.0,0.013430467579241647
C4198,"San Juan-Bayamon-Caguas, PR MSA",2024,Semiconductors,980.0,1350610.0,7.255980630974152E-4
C1346,"Bend, OR MSA",2024,Semiconductors,901.0,216864.0,0.004154677585952486
C4522,"Tallahassee, FL MSA",2024,Semiconductors,289.0,379502.0,7.615243134423534E-4
C4202,"San Luis Obispo-Paso Robles, CA MSA",2024,Energy,2911.0,243916.0,0.01193443644533364
C2874,"Kingston, NY MSA",2024,Semiconductors,120.0,118660.0,0.0010112927692566998
C1254,"Bakersfield-Delano, CA MSA",2024,Semiconductors,1974.0,695327.0,0.0028389520326407573
C4966,"Youngstown-Warren, OH MSA",2024,Semiconductors,0.0,319228.0,0.0
C1978,"Des Moines-West Des Moines, IA MSA",2024,Pharmaceuticals,1765.0,808374.0,0.0021833953095967955
C3934,"Provo-Orem-Lehi, UT MSA",2024,Energy,2502.0,599391.0,0.004174236850403159
C3334,"Milwaukee-Waukesha, WI MSA",2024,Semiconductors,23782.0,1633256.0,0.014561097586661246
C1686,"Chattanooga, TN-GA MSA",2024,Pharmaceuticals,3593.0,537852.0,0.006680276358552167
C1170,"Asheville, NC MSA",2024,Pharmaceuticals,114.0,370026.0,3.0808645878938236E-4
C1270,"Barnstable Town, MA MSA",2024,Energy,1354.0,192559.0,0.007031611090626769
C4522,"Tallahassee, FL MSA",2024,Energy,438.0,379502.0,0.0011541441151825286
C2354,"Gainesville, FL MSA",2024,Semiconductors,767.0,303980.0,0.0025231923152839
C1120,"Amherst Town-Northampton, MA MSA",2024,Energy,221.0,131571.0,0.0016797014539678197
C2506,"Gulfport-Biloxi, MS MSA",2024,Energy,2088.0,319033.0,0.006544777499506321
C3610,"Ocala, FL MSA",2024,Semiconductors,4387.0,239054.0,0.018351502171057587
C1474,"Bremerton-Silverdale-Port Orchard, WA MSA",2024,Semiconductors,179.0,187143.0,9.56487819474947E-4
C1741,"Cleveland, OH MSA",2024,Pharmaceuticals,28784.0,2061777.0,0.013960772673281349
C4006,"Richmond, VA MSA",2024,Energy,5922.0,1317757.0,0.0044940000318723404
C4634,"Tyler, TX MSA",2024,Pharmaceuticals,349.0,227047.0,0.0015371266742128281
C1110,"Amarillo, TX MSA",2024,Semiconductors,0.0,246049.0,0.0
C2290,"Fort Smith, AR-OK MSA",2024,Energy,2366.0,192872.0,0.012267203119167116
C1222,"Auburn-Opelika, AL MSA",2024,Energy,645.0,142940.0,0.00451238281796558
C1598,"Cape Coral-Fort Myers, FL MSA",2024,Semiconductors,1023.0,598565.0,0.001709087567766241
C4150,"Salinas, CA MSA",2024,Semiconductors,977.0,400488.0,0.002439523780987196
C2342,"Fresno, CA MSA",2024,Semiconductors,702.0,967869.0,7.253047674840293E-4
C1382,"Birmingham, AL MSA",2024,Pharmaceuticals,2854.0,1032007.0,0.002765485117833503
C1314,"Beaumont-Port Arthur, TX MSA",2024,Semiconductors,0.0,322833.0,0.0
C4170,"San Antonio-New Braunfels, TX MSA",2024,Energy,15002.0,2232761.0,0.006719035310989398
C1741,"Cleveland, OH MSA",2024,Energy,13162.0,2061777.0,0.006383813574406931
C4614,"Tulsa, OK MSA",2024,Semiconductors,4212.0,906519.0,0.004646344974567549
C4220,"Santa Maria-Santa Barbara, CA MSA",2024,Semiconductors,10271.0,432646.0,0.023739962925810015
C2486,"Greenville-Anderson-Greer, SC MSA",2024,Semiconductors,8129.0,848609.0,0.009579205499823829
C4862,"Wichita, KS MSA",2024,Energy,5631.0,610088.0,0.009229816026540433
C2894,"Knoxville, TN MSA",2024,Energy,11801.0,840636.0,0.01403818061562912
C4890,"Wilmington, NC MSA",2024,Semiconductors,727.0,372873.0,0.001949725509758014
C2430,"Grand Junction, CO MSA",2024,Energy,1176.0,133729.0,0.00879390408961407
C2642,"Houston-Pasadena-The Woodlands, TX MSA",2024,Pharmaceuticals,142614.0,6504713.0,0.021924718277347516
C1110,"Amarillo, TX MSA",2024,Pharmaceuticals,113.0,246049.0,4.592581152534658E-4
C1554,"Burlington-South Burlington, VT MSA",2024,Pharmaceuticals,1584.0,243567.0,0.006503344049070687
C3370,"Modesto, CA MSA",2024,Pharmaceuticals,795.0,398791.0,0.001993525430614031
C2962,"Lansing-East Lansing, MI MSA",2024,Pharmaceuticals,1114.0,437229.0,0.0025478639340025476
C1446,"Boston-Cambridge-Newton, MA-NH MSA",2024,Semiconductors,146866.0,5416930.0,0.0271124049969263
C2690,"Indianapolis-Carmel-Greenwood, IN MSA",2024,Pharmaceuticals,54604.0,2185837.0,0.02498081970430549
C1782,"Colorado Springs, CO MSA",2024,Semiconductors,13190.0,635913.0,0.020741831036635516
C3278,"Medford, OR MSA",2024,Pharmaceuticals,1296.0,182369.0,0.00710647094626828
C4166,"San Angelo, TX MSA",2024,Semiconductors,0.0,101938.0,0.0
C3114,"Louisville-Jefferson County, KY-IN MSA",2024,Semiconductors,1147.0,1365193.0,8.401742464252308E-4
C3482,"Myrtle Beach-Conway-North Myrtle Beach, SC MSA",2024,Pharmaceuticals,89.0,288978.0,3.079819224992906E-4
C1170,"Asheville, NC MSA",2024,Energy,1603.0,370026.0,0.00433212801262614
C1930,"Daphne-Fairhope-Foley, AL MSA",2024,Energy,1760.0,170235.0,0.010338649513907247
C2870,"Kingsport-Bristol, TN-VA MSA",2024,Energy,2248.0,236200.0,0.00951735817104149
C2486,"Greenville-Anderson-Greer, SC MSA",2024,Energy,2460.0,848609.0,0.0028988615487226745
C2466,"Greensboro-High Point, NC MSA",2024,Semiconductors,7581.0,713995.0,0.010617721412614934
C3046,"Lexington-Fayette, KY MSA",2024,Pharmaceuticals,2643.0,570739.0,0.004630838264075172
C1702,"Chico, CA MSA",2024,Energy,771.0,157997.0,0.0048798394906232395
C3806,"Phoenix-Mesa-Chandler, AZ MSA",2024,Energy,35119.0,4716664.0,0.007445728591224645
C3806,"Phoenix-Mesa-Chandler, AZ MSA",2024,Pharmaceuticals,26869.0,4716664.0,0.005696610994550386
C3890,"Portland-Vancouver-Hillsboro, OR-WA MSA",2024,Semiconductors,150208.0,2434502.0,0.06169968231695846
C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2024,Pharmaceuticals,26915.0,6307572.0,0.004267093582126371
C3530,"New Haven, CT MSA",2024,Pharmaceuticals,2316.0,563892.0,0.004107169457981316
C1966,"Deltona-Daytona Beach-Ormond Beach, FL MSA",2024,Pharmaceuticals,1033.0,435018.0,0.0023746143837726254
C4198,"San Juan-Bayamon-Caguas, PR MSA",2024,Pharmaceuticals,6145.0,1350610.0,0.004549796018095527
C1314,"Beaumont-Port Arthur, TX MSA",2024,Pharmaceuticals,15946.0,322833.0,0.049393959105791536
C3674,"Orlando-Kissimmee-Sanford, FL MSA",2024,Semiconductors,14997.0,2792660.0,0.0053701488903053
C4414,"Springfield, MA MSA",2024,Energy,3237.0,404258.0,0.008007262688679012
C4670,"Vallejo, CA MSA",2024,Semiconductors,291.0,286733.0,0.0010148814402248783
C4966,"Youngstown-Warren, OH MSA",2024,Pharmaceuticals,54.0,319228.0,1.6915809390153746E-4
C1210,"Atlantic City-Hammonton, NJ MSA",2024,Energy,3510.0,335740.0,0.01045451837731578
C1120,"Amherst Town-Northampton, MA MSA",2024,Pharmaceuticals,78.0,131571.0,5.928358072827598E-4
C4530,"Tampa-St. Petersburg-Clearwater, FL MSA",2024,Energy,11875.0,2866154.0,0.004143182815717509
C3114,"Louisville-Jefferson County, KY-IN MSA",2024,Energy,5404.0,1365193.0,0.003958414671039186
C2166,"Eugene-Springfield, OR MSA",2024,Semiconductors,533.0,314856.0,0.0016928373605711818
C3118,"Lubbock, TX MSA",2024,Semiconductors,0.0,331338.0,0.0
C1074,"Albuquerque, NM MSA",2024,Energy,2951.0,807408.0,0.0036549055743812296
C1790,"Columbia, SC MSA",2024,Energy,3943.0,788088.0,0.005003248368202535
C1790,"Columbia, SC MSA",2024,Semiconductors,1707.0,788088.0,0.00216600176630021
C2714,"Jackson, MS MSA",2024,Energy,2502.0,546663.0,0.004576859966743679
C4362,"Sioux Falls, SD-MN MSA",2024,Energy,741.0,351330.0,0.0021091281700964903
C2642,"Houston-Pasadena-The Woodlands, TX MSA",2024,Energy,254465.0,6504713.0,0.03912009645929036
C3674,"Orlando-Kissimmee-Sanford, FL MSA",2024,Pharmaceuticals,5037.0,2792660.0,0.0018036567287102619
C1042,"Akron, OH MSA",2024,Pharmaceuticals,8793.0,635212.0,0.013842622620479462
C3154,"Madison, WI MSA",2024,Pharmaceuticals,13902.0,814886.0,0.01706005502610181
C3258,"McAllen-Edinburg-Mission, TX MSA",2024,Semiconductors,295.0,583801.0,5.053091721322848E-4
C4738,"Waco, TX MSA",2024,Semiconductors,356.0,259401.0,0.0013723925505298746
C3118,"Lubbock, TX MSA",2024,Pharmaceuticals,252.0,331338.0,7.605526682722779E-4
C4934,"Worcester, MA MSA",2024,Energy,8570.0,702952.0,0.01219144408153046
C2888,"Kiryas Joel-Poughkeepsie-Newburgh, NY MSA",2024,Semiconductors,8091.0,536842.0,0.015071473543426184
C1338,"Bellingham, WA MSA",2024,Pharmaceuticals,136.0,186860.0,7.278176174676228E-4
C2866,"Killeen-Temple, TX MSA",2024,Semiconductors,33.0,299569.0,1.101582607012074E-4
C2874,"Kingston, NY MSA",2024,Energy,16.0,118660.0,1.348390359008933E-4
C1042,"Akron, OH MSA",2024,Energy,3310.0,635212.0,0.005210858736925625
C3386,"Montgomery, AL MSA",2024,Semiconductors,0.0,339001.0,0.0
C2866,"Killeen-Temple, TX MSA",2024,Energy,2493.0,299569.0,0.008321955876609395
C3642,"Oklahoma City, OK MSA",2024,Energy,24385.0,1336517.0,0.018245185059374478
C3562,"New York-Newark-Jersey City, NY-NJ MSA",2024,Pharmaceuticals,208236.0,1.89333E7,0.010998399645069797
C4334,"Shreveport-Bossier City, LA MSA",2024,Pharmaceuticals,1115.0,322044.0,0.0034622598154289475
C1518,"Brownsville-Harlingen, TX MSA",2024,Energy,1836.0,313238.0,0.005861357817378479
C4162,"Salt Lake City-Murray, UT MSA",2024,Pharmaceuticals,13787.0,1633637.0,0.00843945135914527
C1242,"Austin-Round Rock-San Marcos, TX MSA",2024,Pharmaceuticals,11779.0,2512986.0,0.004687252535429963
C3538,"New Orleans-Metairie, LA MSA",2024,Semiconductors,747.0,887289.0,8.418902972988508E-4
C1978,"Des Moines-West Des Moines, IA MSA",2024,Energy,1689.0,808374.0,0.002089379420911608
C2974,"Las Cruces, NM MSA",2024,Pharmaceuticals,152.0,158818.0,9.5707035726429E-4
C1126,"Anchorage, AK MSA",2024,Semiconductors,122.0,353542.0,3.4507922679625054E-4
C3830,"Pittsburgh, PA MSA",2024,Pharmaceuticals,8156.0,2209487.0,0.0036913545995065824
C3830,"Pittsburgh, PA MSA",2024,Semiconductors,24866.0,2209487.0,0.011254196109775709
C3610,"Ocala, FL MSA",2024,Energy,505.0,239054.0,0.002112493411530449
C1594,"Canton-Massillon, OH MSA",2024,Semiconductors,990.0,329190.0,0.0030073817552173517
C2802,"Kalamazoo-Portage, MI MSA",2024,Pharmaceuticals,11767.0,241415.0,0.04874179317772301
C3494,"Naples-Marco Island, FL MSA",2024,Pharmaceuticals,410.0,343626.0,0.0011931576772421179
C4210,"Santa Cruz-Watsonville, CA MSA",2024,Energy,1421.0,209029.0,0.006798099785197269
C1126,"Anchorage, AK MSA",2024,Energy,3996.0,353542.0,0.01130275893670342
C3108,"Los Angeles-Long Beach-Anaheim, CA MSA",2024,Energy,141642.0,1.2373974E7,0.011446767222882478
C3584,"North Port-Bradenton-Sarasota, FL MSA",2024,Pharmaceuticals,1378.0,667943.0,0.002063050290219375
C1090,"Allentown-Bethlehem-Easton, PA-NJ MSA",2024,Energy,1705.0,742928.0,0.0022949734025369886
C3494,"Naples-Marco Island, FL MSA",2024,Energy,439.0,343626.0,0.0012775517568519262
C1270,"Barnstable Town, MA MSA",2024,Semiconductors,1883.0,192559.0,0.00977882103666928
C2026,"Duluth, MN-WI MSA",2024,Energy,1496.0,249625.0,0.005992989484226339
C4266,"Seattle-Tacoma-Bellevue, WA MSA",2024,Semiconductors,44311.0,4161787.0,0.010647109042341667
C3310,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2024,Pharmaceuticals,33175.0,5577956.0,0.005947519127078091
C4170,"San Antonio-New Braunfels, TX MSA",2024,Pharmaceuticals,4096.0,2232761.0,0.0018344999755907595
C3894,"Port St. Lucie, FL MSA",2024,Energy,2897.0,333690.0,0.00868171056969043
C1598,"Cape Coral-Fort Myers, FL MSA",2024,Pharmaceuticals,775.0,598565.0,0.0012947633089138188
C4214,"Santa Fe, NM MSA",2024,Semiconductors,26.0,123653.0,2.1026582452508228E-4
C3598,"Norwich-New London-Willimantic, CT MSA",2024,Energy,1952.0,254211.0,0.007678660640176861
C1258,"Baltimore-Columbia-Towson, MD MSA",2024,Energy,10237.0,2585115.0,0.0039599785696187596
C1943,"Dayton-Kettering-Beavercreek, OH MSA",2024,Pharmaceuticals,2702.0,743771.0,0.003632838602204173
C4110,"St. George, UT MSA",2024,Pharmaceuticals,375.0,173015.0,0.002167442129295148
C4210,"Santa Cruz-Watsonville, CA MSA",2024,Pharmaceuticals,3033.0,209029.0,0.014509948380368275
C3562,"New York-Newark-Jersey City, NY-NJ MSA",2024,Semiconductors,84634.0,1.89333E7,0.004470113503720957
C1702,"Chico, CA MSA",2024,Pharmaceuticals,19.0,157997.0,1.2025544788825104E-4
C1766,"Coeur d'Alene, ID MSA",2024,Semiconductors,608.0,142135.0,0.0042776233862173284
C3310,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2024,Energy,21571.0,5577956.0,0.0038671871918674154
C3930,"Providence-Warwick, RI-MA MSA",2024,Semiconductors,12440.0,1417829.0,0.008773977679959995
C1930,"Daphne-Fairhope-Foley, AL MSA",2024,Semiconductors,27.0,170235.0,1.5860428231562253E-4
C3966,"Rapid City, SD MSA",2024,Energy,551.0,146781.0,0.00375389185248772
C4174,"San Diego-Chula Vista-Carlsbad, CA MSA",2024,Pharmaceuticals,37421.0,3073083.0,0.012177022228166308
C1910,"Dallas-Fort Worth-Arlington, TX MSA",2024,Energy,72067.0,7942471.0,0.009073624568474974
C1242,"Austin-Round Rock-San Marcos, TX MSA",2024,Energy,15207.0,2512986.0,0.006051366780395912
C4406,"Spokane-Spokane Valley, WA MSA",2024,Energy,1236.0,509346.0,0.002426641222273268
C4222,"Santa Rosa-Petaluma, CA MSA",2024,Energy,3676.0,413697.0,0.008885730377546851
C3386,"Montgomery, AL MSA",2024,Pharmaceuticals,274.0,339001.0,8.082572027811127E-4
C4594,"Trenton-Princeton, NJ MSA",2024,Semiconductors,2948.0,528309.0,0.0055800677255166955
C2806,"Kalispell, MT MicroSA",2024,Energy,255.0,101221.0,0.002519240078639808
C3990,"Reno, NV MSA",2024,Semiconductors,5328.0,547215.0,0.009736575203530605
C3650,"Olympia-Lacey-Tumwater, WA MSA",2024,Pharmaceuticals,132.0,257649.0,5.123249071411106E-4
C1450,"Boulder, CO MSA",2024,Pharmaceuticals,8972.0,387840.0,0.023133250825082507
C4578,"Toledo, OH MSA",2024,Energy,5576.0,577713.0,0.009651851351795788
C4962,"York-Hanover, PA MSA",2024,Pharmaceuticals,1692.0,365228.0,0.004632722573296681
C2166,"Eugene-Springfield, OR MSA",2024,Energy,2107.0,314856.0,0.006691948065147242
C4038,"Rochester, NY MSA",2024,Semiconductors,29032.0,990889.0,0.029298942666635717
C4506,"Syracuse, NY MSA",2024,Pharmaceuticals,1539.0,596848.0,0.0025785459614508215
C3915,"Prescott Valley-Prescott, AZ MSA",2024,Semiconductors,669.0,143080.0,0.004675705898797875
C3170,"Manchester-Nashua, NH MSA",2024,Pharmaceuticals,486.0,402684.0,0.0012069016896623654
C3710,"Oxnard-Thousand Oaks-Ventura, CA MSA",2024,Pharmaceuticals,7411.0,672545.0,0.01101933699603744
C1818,"Concord, NH MicroSA",2024,Pharmaceuticals,166.0,154295.0,0.0010758611750218737
C2342,"Fresno, CA MSA",2024,Energy,7861.0,967869.0,0.00812196691907686
C1294,"Baton Rouge, LA MSA",2024,Energy,3607.0,804305.0,0.0044846171539403585
C3078,"Little Rock-North Little Rock-Conway, AR MSA",2024,Semiconductors,0.0,711763.0,0.0
C2202,"Fargo, ND-MN MSA",2024,Energy,655.0,295471.0,0.002216799618236646
C4582,"Topeka, KS MSA",2024,Pharmaceuticals,341.0,223633.0,0.0015248196822472532
C2434,"Grand Rapids-Wyoming-Kentwood, MI MSA",2024,Pharmaceuticals,9674.0,1169020.0,0.008275307522540248
C2458,"Green Bay, WI MSA",2024,Semiconductors,256.0,347403.0,7.36896342288351E-4
C2814,"Kansas City, MO-KS MSA",2024,Pharmaceuticals,18824.0,2174833.0,0.008655377217469111
C3934,"Provo-Orem-Lehi, UT MSA",2024,Pharmaceuticals,8833.0,599391.0,0.014736624340372144
C1486,"Bridgeport-Stamford-Danbury, CT MSA",2024,Pharmaceuticals,3306.0,805298.0,0.004105312567521589
C4738,"Waco, TX MSA",2024,Pharmaceuticals,1094.0,259401.0,0.004217408568201356
C3966,"Rapid City, SD MSA",2024,Semiconductors,96.0,146781.0,6.540356040631962E-4
C1818,"Concord, NH MicroSA",2024,Energy,743.0,154295.0,0.004815450921935254
C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2024,Semiconductors,43036.0,5737381.0,0.0075009834626635396
C2954,"Lancaster, PA MSA",2024,Semiconductors,2161.0,504090.0,0.0042869328889682395
C1486,"Bridgeport-Stamford-Danbury, CT MSA",2024,Semiconductors,8170.0,805298.0,0.010145312666863695
C1554,"Burlington-South Burlington, VT MSA",2024,Energy,590.0,243567.0,0.0024223314324190058
C1170,"Asheville, NC MSA",2024,Semiconductors,827.0,370026.0,0.0022349780826212214
